CurrentEquipmentDays,PercChangeMinutes,MonthlyMinutes,PeakCallsInOut,OffPeakCallsInOut,ReceivedCalls,MonthsInService,UnansweredCalls,OutboundCalls,TotalRecurringCharge,AgeHH1,InboundCalls,CustomerCareCalls
445.0,324.0,6.601230118728877,5.274536837882633,4.31748811353631,4.485259889315534,3.258096538021482,3.475067230228611,4.343805421853684,50.0,44.0,2.2300144001592104,0.0
808.0,-200.0,6.1675164908883415,4.577798989191959,4.09933210373314,3.552486829208381,3.332204510175204,4.02535169073515,2.7536607123542622,56.0,66.0,0.6931471805599453,2.815408719422709
808.0,-32.0,4.672828834461906,2.3702437414678603,2.1162555148025524,0.0,3.332204510175204,1.791759469228055,0.262364264467491,30.0,68.0,0.0,0.0
434.0,-47.0,6.16541785423142,3.822098297900159,5.054333149361975,5.047288611744291,3.1780538303479458,2.424802725718295,4.04305126783455,30.0,22.0,2.6878474937846906,0.0
869.0,86.0,5.627621113690637,3.945457781514384,2.96010509591084,2.740840023925201,3.4011973816621555,3.1354942159291497,1.667706820558076,45.0,58.0,0.832909122935104,0.0
662.0,214.0,5.37989735354046,4.59511985013459,3.58351893845611,4.6520537718869415,3.1780538303479458,2.772588722239781,1.547562508716013,35.0,42.0,1.308332819650179,0.0
35.0,-16.0,6.70808408385307,4.8283137373023015,3.7909846770510898,5.258536496536192,3.1780538303479458,3.284663565406204,3.284663565406204,50.0,48.0,2.815408719422709,0.0
869.0,-8.0,3.218875824868201,1.3862943611198906,2.33214389523559,1.4586150226995167,3.4011973816621555,2.424802725718295,0.9932517730102834,5.0,36.0,0.832909122935104,0.0
220.0,280.0,6.492239835020471,5.085742766583061,4.415219602029645,4.806477042693127,3.1780538303479458,2.639057329615259,3.122364924487357,106.0,50.0,2.5649493574615367,0.0
808.0,-44.0,4.795790545596741,2.079441541679836,1.9878743481543453,1.0647107369924282,3.332204510175204,1.0986122886681096,0.6931471805599453,25.0,22.0,0.0,0.262364264467491
808.0,-2.0,6.082218910376446,4.770684624465665,2.272125885509337,4.056988775678332,3.332204510175204,3.1354942159291497,3.091042453358316,10.0,28.0,1.791759469228055,0.0
250.0,4.0,2.70805020110221,1.840549633397487,0.832909122935104,0.262364264467491,3.258096538021482,0.5306282510621704,0.262364264467491,17.0,36.0,0.0,0.0
401.0,150.0,5.707110264748875,4.581901559048737,2.8507065015037334,4.241326752570746,3.258096538021482,3.456316680883235,2.1162555148025524,10.0,40.0,2.19722457733622,0.0
58.0,234.0,6.872128101338986,5.329331420077207,4.343805421853684,5.272486606513515,3.1780538303479458,3.629660094453965,3.983413001514819,82.0,42.0,2.660259537265861,0.0
312.0,163.0,5.796057750765372,0.0,0.0,0.0,3.258096538021482,0.0,0.0,40.0,22.0,0.0,0.0
160.0,-368.0,7.898411092811599,5.746203190540153,5.991464547107982,6.965080345601407,3.4011973816621555,4.065602093356446,4.948759890378168,85.0,22.0,4.223909766576744,1.791759469228055
700.0,0.0,4.51085950651685,3.591817741270805,3.342861804649192,2.714694743820879,3.1780538303479458,1.3862943611198906,2.617395832834079,43.0,48.0,0.832909122935104,0.0
465.0,-68.0,5.8944028342648505,4.688591794127164,4.50313746042294,5.27658287440203,3.1780538303479458,3.2068032436339315,3.456316680883235,35.0,42.0,1.840549633397487,0.262364264467491
808.0,-333.0,5.8111409929767,2.70805020110221,3.367295829986474,2.602689685444384,3.332204510175204,2.7536607123542622,2.302585092994046,29.0,42.0,0.262364264467491,0.5306282510621704
869.0,-90.0,6.075346031088684,3.843744164674852,3.6189933266497696,4.826712455935327,3.4011973816621555,2.5877640352277083,1.840549633397487,60.0,42.0,0.0,0.0
560.0,-164.0,5.204006687076795,2.928523523860541,3.411147712515324,2.0541237336955462,3.4011973816621555,2.272125885509337,1.667706820558076,41.0,28.0,0.0,0.0
700.0,-146.0,6.003887067106539,4.019980146933238,4.163559631243574,2.91235066461494,3.1780538303479458,3.246490991901174,3.1780538303479458,50.0,42.0,1.0986122886681096,0.0
700.0,208.0,6.598509028614515,4.838660029356445,3.269568939183719,4.721173861744397,3.1780538303479458,3.391147045808654,3.122364924487357,70.0,42.0,1.791759469228055,0.0
869.0,-50.0,5.342334251964811,3.744787086052232,2.424802725718295,3.958906591326997,3.4011973816621555,2.815408719422709,2.2300144001592104,54.0,42.0,0.0,0.0
271.0,-388.0,7.243512974665482,5.676753802268282,4.809742351716865,5.828062875166538,3.332204510175204,3.856510295497887,4.422448549172797,60.0,32.0,3.5263605246161616,1.547562508716013
700.0,72.0,5.247024072160486,4.037774210733707,3.1780538303479458,3.449987545831587,3.1780538303479458,0.832909122935104,3.517497837358316,30.0,46.0,1.9878743481543453,0.5306282510621704
700.0,129.0,6.163314804034641,3.9945242269398897,4.019980146933238,4.304065093204169,3.1780538303479458,3.342861804649192,3.284663565406204,50.0,62.0,2.1162555148025524,0.0
808.0,-22.0,3.555348061489413,2.1633230256605382,2.1162555148025524,0.0,3.332204510175204,1.0986122886681096,0.262364264467491,30.0,48.0,0.0,0.0
440.0,-4.0,6.084499413075172,3.6635616461296463,4.185098925490565,4.241326752570746,3.258096538021482,2.4595888418037104,3.856510295497887,60.0,42.0,2.1633230256605382,0.262364264467491
807.0,-55.0,4.248495242049359,2.4849066497880004,1.3862943611198906,2.89591193827178,3.332204510175204,1.308332819650179,2.1162555148025524,42.0,42.0,0.9932517730102834,0.0
807.0,-132.0,5.659482215759621,3.843744164674852,3.535145354171894,3.737669618283368,3.332204510175204,2.1633230256605382,2.9806186357439426,44.0,36.0,1.4586150226995167,0.262364264467491
868.0,-30.0,4.553876891600541,3.856510295497887,1.547562508716013,3.044522437723423,3.4011973816621555,1.667706820558076,2.772588722239781,60.0,36.0,0.832909122935104,0.0
699.0,25.0,5.438079308923196,4.0943445622221,2.509599262378372,2.631888840136646,3.1780538303479458,1.7404661748405044,0.0,50.0,42.0,0.0,0.0
376.0,-70.0,6.802394763324311,5.396804313262691,3.951243718581428,5.938591057500914,3.258096538021482,3.4242626545931514,3.744787086052232,62.0,28.0,3.1654750481410856,1.547562508716013
868.0,-14.0,2.70805020110221,0.0,0.0,0.0,3.4011973816621555,0.0,0.0,4.0,44.0,0.0,0.0
723.0,49.0,6.274762021241939,5.070789216916003,3.912023005428146,5.371567828287629,3.332204510175204,2.19722457733622,3.2308043957334744,50.0,38.0,2.7536607123542622,0.5306282510621704
128.0,3.0,5.081404364984463,4.334672938290411,2.4595888418037104,3.897924081048645,3.258096538021482,2.19722457733622,2.5649493574615367,30.0,42.0,2.272125885509337,0.0
807.0,2.0,2.19722457733622,1.7404661748405044,0.5306282510621704,0.0,3.332204510175204,1.1939224684724346,0.0,17.0,76.0,0.0,0.0
868.0,160.0,5.66988092298052,3.864931397894296,3.505557396986398,3.8712010109078903,3.4011973816621555,2.4849066497880004,0.6931471805599453,40.0,42.0,0.6931471805599453,0.0
682.0,-84.0,5.117993812416755,3.768152635008444,3.1354942159291497,3.152736022363656,3.1780538303479458,2.3702437414678603,2.1162555148025524,30.0,60.0,0.5306282510621704,0.0
551.0,83.0,7.753623546559746,5.683579767338681,4.5880240271531205,6.9698846504476855,3.332204510175204,3.517497837358316,4.473921899378137,130.0,36.0,4.304065093204169,0.0
699.0,422.0,4.948759890378168,3.1654750481410856,0.832909122935104,3.4688560301359703,3.1780538303479458,2.1633230256605382,1.1939224684724346,18.0,42.0,0.0,0.0
274.0,113.0,4.68213122712422,2.4595888418037104,1.9021075263969205,1.8245492920510455,3.4011973816621555,1.308332819650179,0.0,30.0,50.0,0.0,0.0
699.0,144.0,5.572154032177765,4.406719247264253,2.9444389791664403,3.955082494888593,3.1780538303479458,2.5649493574615367,3.2068032436339315,30.0,26.0,0.0,0.0
232.0,57.0,6.452048954437226,4.718498871295094,4.0943445622221,4.874433672915854,3.4011973816621555,3.190476350346503,4.23410650459726,47.0,42.0,2.5877640352277083,0.0
868.0,-79.0,5.220355825078325,4.02535169073515,2.4595888418037104,3.572345637857985,3.4011973816621555,2.272125885509337,1.1939224684724346,30.0,26.0,0.9932517730102834,0.0
208.0,-3.0,4.262679877041316,3.2068032436339315,2.0412203288596382,2.785011242238338,3.4011973816621555,1.0986122886681096,2.1633230256605382,10.0,56.0,2.079441541679836,0.0
153.0,396.0,5.53338948872752,2.9444389791664403,2.3978952727983707,1.2809338454620645,3.4011973816621555,2.5649493574615367,2.19722457733622,64.0,42.0,0.0,0.5306282510621704
699.0,-8.0,2.8903717578961645,2.424802725718295,0.9932517730102834,0.0,3.1780538303479458,1.9878743481543453,0.6931471805599453,30.0,40.0,0.0,0.0
699.0,30.0,4.976733742420574,3.190476350346503,2.1162555148025524,2.9069010598473755,3.1780538303479458,2.079441541679836,1.9021075263969205,17.0,50.0,0.6931471805599453,0.0
761.0,12.0,4.624972813284271,3.4657359027997265,3.148453360571655,2.1400661634962708,3.258096538021482,2.5416019934645457,1.840549633397487,30.0,52.0,0.0,0.6931471805599453
807.0,128.0,5.4510384535657,4.304065093204169,3.246490991901174,1.0647107369924282,3.332204510175204,2.5877640352277083,1.547562508716013,30.0,44.0,0.0,1.308332819650179
761.0,-26.0,4.624972813284271,4.048300623720694,2.4849066497880004,2.873564639579784,3.258096538021482,2.3978952727983707,3.563882963939251,30.0,38.0,1.6094379124341005,0.0
36.0,25.0,7.192182058713246,5.176149732573829,3.411147712515324,5.641907070938114,3.332204510175204,3.091042453358316,3.4436180975461075,110.0,54.0,2.079441541679836,0.6931471805599453
147.0,-225.0,7.045776576879511,5.698099691520703,3.1354942159291497,6.220192476716092,3.4011973816621555,4.280824129164719,3.6189933266497696,75.0,46.0,0.5306282510621704,0.0
699.0,-215.0,6.787844982309579,4.209160236650682,4.822697998516666,4.384523514872469,3.1780538303479458,2.96010509591084,2.2300144001592104,45.0,42.0,0.9932517730102834,2.33214389523559
761.0,40.0,4.553876891600541,3.4011973816621555,2.079441541679836,3.5667118201397288,3.258096538021482,2.928523523860541,0.6931471805599453,30.0,48.0,0.0,0.0
699.0,-15.0,3.784189633918261,2.873564639579784,2.4849066497880004,2.3978952727983707,3.1780538303479458,0.0,1.547562508716013,30.0,42.0,0.262364264467491,0.0
761.0,84.0,5.777652323222656,3.563882963939251,4.492001487882454,3.9945242269398897,3.258096538021482,3.655839600035736,3.6189933266497696,50.0,46.0,2.70805020110221,1.547562508716013
194.0,-85.0,7.010311867307229,5.353278924622011,5.536152466605236,5.785976712282188,3.1780538303479458,3.269568939183719,4.7535901911063645,60.0,56.0,3.4657359027997265,1.3862943611198906
761.0,56.0,5.713732805509369,4.334672938290411,3.555348061489413,4.084294226368599,3.258096538021482,3.0106208860477417,3.0106208860477417,95.0,32.0,1.9021075263969205,0.6931471805599453
238.0,39.0,6.3818160174060985,5.4510384535657,2.6878474937846906,5.115595729732743,3.1780538303479458,3.246490991901174,2.639057329615259,60.0,42.0,1.4586150226995167,0.0
699.0,3.0,3.091042453358316,1.6094379124341005,2.639057329615259,1.5686159179138452,3.1780538303479458,1.791759469228055,1.840549633397487,25.0,34.0,1.3862943611198906,0.5306282510621704
868.0,9.0,5.918893854273146,4.627909672957581,3.864931397894296,4.894101477840304,3.4011973816621555,3.332204510175204,3.122364924487357,80.0,40.0,1.9878743481543453,2.2300144001592104
153.0,-108.0,6.762729506931879,5.526647444549546,4.403054001865957,4.934473933130692,3.4011973816621555,4.26689632742025,2.9806186357439426,45.0,42.0,2.1633230256605382,0.262364264467491
806.0,-4.0,1.9459101490553128,1.1939224684724346,0.5306282510621704,0.4700036292457356,3.332204510175204,0.262364264467491,0.0,30.0,62.0,0.0,0.0
189.0,891.0,6.066108090103747,2.873564639579784,1.6094379124341005,3.958906591326997,3.4011973816621555,1.547562508716013,1.7404661748405044,46.0,66.0,0.0,0.262364264467491
760.0,72.0,4.04305126783455,1.6094379124341005,2.2300144001592104,0.9555114450274363,3.258096538021482,1.9878743481543453,0.6931471805599453,30.0,38.0,0.0,0.0
760.0,146.0,6.368187186350492,4.995183189537334,3.696351468952637,4.473921899378137,3.258096538021482,3.332204510175204,3.4436180975461075,42.0,50.0,1.308332819650179,0.0
46.0,232.0,5.5053315359323625,3.7612001156935615,4.060443010546419,3.5496173867804286,3.1780538303479458,4.07753744390572,3.030133700271324,40.0,44.0,1.9459101490553128,0.9932517730102834
867.0,8.0,4.04305126783455,2.079441541679836,2.5649493574615367,0.0,3.4011973816621555,0.5306282510621704,1.308332819650179,20.0,36.0,0.0,1.0986122886681096
760.0,7.0,5.568344503761097,4.185098925490565,3.475067230228611,3.616308761279101,3.258096538021482,4.174387269895637,2.19722457733622,50.0,28.0,1.1939224684724346,0.0
760.0,-12.0,5.3612921657094255,4.110873864173311,3.3568971227655755,3.4339872044851463,3.258096538021482,3.269568939183719,2.928523523860541,30.0,36.0,1.9459101490553128,1.1939224684724346
760.0,-2.0,3.1354942159291497,2.2300144001592104,1.6094379124341005,0.0953101798043248,3.258096538021482,0.6931471805599453,0.832909122935104,30.0,58.0,0.0,0.0
384.0,-325.0,7.562161631225652,5.917010361183034,5.077047059615508,7.069278713138808,3.1780538303479458,3.05870707271538,4.304065093204169,116.0,34.0,4.442651256490317,1.547562508716013
698.0,-190.0,6.484635235635252,5.727824469136439,1.791759469228055,5.752572638825633,3.1780538303479458,2.9806186357439426,3.681351187693145,70.0,42.0,2.5877640352277083,0.0
867.0,240.0,6.70808408385307,3.5751506887855933,3.897924081048645,5.54907608489522,3.4011973816621555,3.269568939183719,3.456316680883235,55.0,62.0,0.0,0.0
523.0,149.0,5.872117789475416,4.6443908991413725,4.115779842942166,4.471638793363569,3.332204510175204,3.737669618283368,3.284663565406204,30.0,38.0,2.0412203288596382,0.0
760.0,40.0,5.049856007249537,3.7999735016195233,3.044522437723423,1.547562508716013,3.258096538021482,2.1633230256605382,2.2300144001592104,30.0,36.0,0.262364264467491,0.0
147.0,-19.0,5.87493073085203,3.7062280924485496,1.9021075263969205,2.501435951739211,3.258096538021482,1.547562508716013,1.791759469228055,100.0,76.0,0.6931471805599453,0.262364264467491
127.0,208.0,7.108244139731541,5.458308102856978,4.867534450455582,5.32593253358101,3.258096538021482,4.382026634673881,4.462453883786496,52.0,48.0,3.1780538303479458,1.9459101490553128
760.0,-129.0,5.8971538676367405,4.627909672957581,3.49650756146648,2.4336133554004498,3.258096538021482,3.4657359027997265,2.70805020110221,50.0,42.0,0.262364264467491,0.0
698.0,-126.0,5.493061443340548,4.07753744390572,3.864931397894296,4.252771798816619,3.1780538303479458,2.4595888418037104,3.391147045808654,30.0,42.0,2.302585092994046,0.0
61.0,-341.0,7.109062135687172,5.537334267018537,4.793308128103486,5.50573795739701,3.1780538303479458,4.473921899378137,4.174387269895637,92.0,42.0,3.190476350346503,1.667706820558076
210.0,-110.0,5.733341276897746,4.0943445622221,3.983413001514819,3.822098297900159,3.1780538303479458,2.7536607123542622,3.3214324131932926,30.0,56.0,0.6931471805599453,0.5306282510621704
422.0,-107.0,6.651571873589727,0.0,0.0,0.0,3.4011973816621555,0.0,0.0,77.0,42.0,0.0,0.0
89.0,-102.0,7.65491704784832,5.967940002061025,5.962807837858177,6.309008773843676,3.332204510175204,5.404027820970151,5.4752075333447845,85.0,20.0,4.529368472571809,1.1939224684724346
697.0,-90.0,6.07993319509559,4.553876891600541,3.1354942159291497,3.0007198150650303,3.1780538303479458,2.2300144001592104,2.791165107812717,50.0,52.0,2.4849066497880004,0.0
760.0,5.0,5.8111409929767,4.473921899378137,2.833213344056216,4.242764567340374,3.258096538021482,2.424802725718295,2.272125885509337,50.0,24.0,1.667706820558076,0.0
806.0,109.0,6.881411303642535,5.414766179191283,5.390440655423842,4.935911747900319,3.332204510175204,4.581901559048737,4.74493212836325,60.0,42.0,2.96010509591084,1.1939224684724346
682.0,-248.0,6.601230118728877,4.492001487882454,4.9924713234685845,4.807294370078226,3.4011973816621555,4.390738575275903,3.2068032436339315,50.0,54.0,0.0,2.660259537265861
806.0,-30.0,4.127134385045092,2.772588722239781,1.4586150226995167,1.4350845252893227,3.332204510175204,0.262364264467491,1.0986122886681096,30.0,54.0,0.5306282510621704,0.0
760.0,-26.0,4.31748811353631,3.332204510175204,1.4586150226995167,1.7047480922384253,3.258096538021482,2.1162555148025524,0.262364264467491,30.0,32.0,0.0,0.0
522.0,0.0,0.0,0.0,0.0,0.0,3.258096538021482,0.0,0.0,57.0,42.0,0.0,0.0
698.0,53.0,4.564348191467836,3.148453360571655,1.1939224684724346,1.7227665977411035,3.1780538303479458,0.9932517730102834,0.6931471805599453,30.0,42.0,0.262364264467491,0.0
806.0,-46.0,5.1298987149230735,3.864931397894296,2.815408719422709,3.580737295494233,3.332204510175204,2.302585092994046,3.190476350346503,50.0,42.0,2.1633230256605382,1.4586150226995167
136.0,-118.0,4.77912349311153,3.5263605246161616,2.424802725718295,1.547562508716013,3.1780538303479458,3.1354942159291497,2.5649493574615367,16.0,46.0,0.262364264467491,1.0986122886681096
525.0,-1.0,3.4011973816621555,2.079441541679836,2.272125885509337,1.33500106673234,3.1780538303479458,1.4586150226995167,1.0986122886681096,30.0,42.0,0.262364264467491,0.5306282510621704
375.0,-283.0,6.717804695023691,5.37989735354046,4.932313327320786,5.559141984829935,3.1780538303479458,2.9444389791664403,4.0943445622221,70.0,42.0,2.424802725718295,0.0
143.0,-208.0,6.335054251498059,4.605170185988092,4.469350462845556,5.104732617475372,3.332204510175204,3.411147712515324,3.906004933102583,75.0,30.0,3.190476350346503,1.6094379124341005
760.0,-184.0,6.54965074223381,4.480740107609915,4.852030263919617,5.372960909543803,3.258096538021482,3.367295829986474,3.5467396869528134,55.0,46.0,0.832909122935104,0.0
324.0,-60.0,4.634728988229636,2.5877640352277083,2.928523523860541,0.9162907318741552,3.1780538303479458,1.6094379124341005,2.4849066497880004,30.0,26.0,0.0,1.6094379124341005
328.0,55.0,5.752572638825633,4.33990170837321,3.822098297900159,4.35799005684564,3.4011973816621555,3.05870707271538,2.660259537265861,49.0,34.0,2.272125885509337,1.1939224684724346
866.0,3.0,4.700480365792417,3.713572066704308,2.19722457733622,0.1823215567939546,3.4011973816621555,2.272125885509337,0.262364264467491,30.0,50.0,0.0,1.3862943611198906
267.0,46.0,6.052089168924417,4.718498871295094,3.7062280924485496,3.740047740688336,3.1780538303479458,2.873564639579784,2.772588722239781,60.0,36.0,1.1939224684724346,0.9932517730102834
697.0,-27.0,6.09807428216624,4.742320024135325,3.8712010109078903,4.750135956238277,3.1780538303479458,2.6878474937846906,2.4849066497880004,50.0,42.0,2.424802725718295,0.262364264467491
451.0,89.0,5.872117789475416,4.768139014266231,2.0412203288596382,5.249127122357265,3.258096538021482,1.9021075263969205,3.58351893845611,70.0,40.0,1.667706820558076,0.0
759.0,-70.0,5.4510384535657,4.09933210373314,4.048300623720694,3.100092288878234,3.258096538021482,3.3568971227655755,2.19722457733622,35.0,30.0,0.832909122935104,0.832909122935104
697.0,89.0,5.955837369464831,4.158883083359672,3.030133700271324,3.960813169597578,3.1780538303479458,3.148453360571655,1.0986122886681096,30.0,50.0,0.0,0.0
697.0,4.0,4.007333185232471,3.044522437723423,1.3862943611198906,1.6863989535702286,3.1780538303479458,1.6094379124341005,1.6094379124341005,30.0,76.0,0.0,0.0
697.0,-83.0,4.430816798843313,1.3862943611198906,0.0,0.0,3.1780538303479458,0.6931471805599453,0.0,42.0,42.0,0.0,0.0
866.0,0.0,0.0,0.0,0.0,0.0,3.4011973816621555,0.0,0.0,17.0,54.0,0.0,0.0
805.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,0.0,0.0,0.0,42.0,0.0,0.0
733.0,5.0,3.6375861597263857,2.0412203288596382,1.3862943611198906,1.1314021114911006,3.258096538021482,0.832909122935104,0.0,30.0,84.0,0.0,0.0
648.0,656.0,7.29505641646263,5.2327116094500425,5.41920668382349,6.629627419335168,3.258096538021482,4.33990170837321,3.856510295497887,60.0,42.0,2.660259537265861,0.5306282510621704
396.0,11.0,4.77912349311153,3.835141961092188,1.6094379124341005,3.100092288878234,3.258096538021482,3.295836866004329,1.9459101490553128,30.0,58.0,0.0,0.0
247.0,-54.0,4.948759890378168,4.04305126783455,3.044522437723423,3.493472657771326,3.1780538303479458,2.70805020110221,2.424802725718295,35.0,40.0,0.0,0.0
697.0,272.0,5.402677381872279,3.2068032436339315,3.4436180975461075,4.119037174812473,3.1780538303479458,1.9021075263969205,2.5416019934645457,38.0,60.0,1.791759469228055,0.0
170.0,58.0,6.115892125483034,4.546481189639412,4.007333185232471,5.37989735354046,3.4011973816621555,2.302585092994046,4.001863709427935,45.0,44.0,3.2068032436339315,0.0
866.0,7.0,4.430816798843313,1.6094379124341005,2.8507065015037334,1.2809338454620645,3.4011973816621555,1.308332819650179,0.5306282510621704,30.0,40.0,0.0,0.0
6.0,278.0,7.433666540166168,6.212004712552077,3.4339872044851463,5.336576078665127,3.258096538021482,2.660259537265861,4.33990170837321,113.0,58.0,1.308332819650179,0.262364264467491
805.0,-24.0,4.77912349311153,2.815408719422709,2.3978952727983707,0.0,3.332204510175204,2.0412203288596382,0.5306282510621704,30.0,72.0,0.0,1.0986122886681096
697.0,-3.0,6.240275845170769,4.553876891600541,4.1059436980654525,3.4372078191851885,3.1780538303479458,1.840549633397487,3.246490991901174,45.0,32.0,0.832909122935104,2.2300144001592104
759.0,41.0,4.442651256490317,3.475067230228611,1.308332819650179,3.885679030088544,3.258096538021482,1.4586150226995167,1.4586150226995167,85.0,50.0,1.308332819650179,0.0
90.0,-28.0,5.998936561946683,4.553876891600541,3.610917912644224,3.813307032488989,3.1780538303479458,2.5877640352277083,3.044522437723423,47.0,42.0,0.5306282510621704,1.7404661748405044
308.0,158.0,6.865891074883439,5.340897814083155,5.216564864675778,5.345200952446887,3.332204510175204,4.290459441148391,4.917788743729904,95.0,52.0,3.4657359027997265,0.0
406.0,-278.0,5.631211781821365,4.07753744390572,3.58351893845611,3.535145354171894,3.332204510175204,3.5751506887855933,0.262364264467491,30.0,28.0,0.0,0.5306282510621704
499.0,-103.0,6.481577129276431,5.003946305945459,4.694096395182493,5.8661847306812245,3.258096538021482,3.0106208860477417,3.9945242269398897,70.0,20.0,2.833213344056216,0.0
292.0,-258.0,8.027150106832774,6.181464879828938,5.326418796658912,6.702819947316597,3.258096538021482,3.918005077105693,5.298317366548036,164.0,28.0,4.3694478524670215,1.1939224684724346
866.0,7.0,4.3694478524670215,3.4657359027997265,2.7536607123542622,2.272125885509337,3.4011973816621555,1.9878743481543453,2.995732273553991,30.0,26.0,1.0986122886681096,0.0
759.0,243.0,5.69035945432406,3.80666248977032,4.09933210373314,3.960813169597578,3.258096538021482,4.055257173514054,1.7404661748405044,30.0,42.0,0.0,0.0
805.0,-5.0,1.791759469228055,0.6931471805599453,0.262364264467491,0.0,3.332204510175204,1.0986122886681096,0.0,30.0,50.0,0.0,0.0
805.0,0.0,4.736198448394496,3.091042453358316,2.424802725718295,1.2237754316221157,3.332204510175204,1.7404661748405044,0.262364264467491,10.0,42.0,0.5306282510621704,0.0
135.0,-225.0,6.642486801367256,4.666265285347902,4.525044141508807,6.071430328745864,3.4011973816621555,3.1354942159291497,2.33214389523559,60.0,32.0,1.791759469228055,0.0
864.0,6.0,1.9459101490553128,0.0,0.0,0.0,3.4011973816621555,0.0,0.0,17.0,54.0,0.0,0.0
295.0,-120.0,5.204006687076795,2.9444389791664403,3.9259259105971376,4.203198967134183,3.258096538021482,2.4595888418037104,2.509599262378372,30.0,42.0,1.9459101490553128,0.0
369.0,-8.0,5.2574953720277815,4.334672938290411,3.696351468952637,3.535145354171894,3.4011973816621555,2.9806186357439426,3.05870707271538,45.0,28.0,1.308332819650179,0.0
696.0,-31.0,4.189654742026425,2.424802725718295,1.9878743481543453,2.9652730660692823,3.1780538303479458,0.6931471805599453,0.832909122935104,30.0,30.0,0.0,0.0
804.0,28.0,5.262690188904886,3.505557396986398,2.772588722239781,2.4069451083182885,3.332204510175204,2.3702437414678603,1.1939224684724346,35.0,42.0,0.0,0.5306282510621704
480.0,-86.0,5.332718793265369,4.385769620952716,3.148453360571655,3.374168709274236,3.1780538303479458,3.945457781514384,3.3775875160230218,30.0,36.0,1.547562508716013,0.0
56.0,-51.0,6.9782137426306985,4.670021158307708,4.981549713201159,5.806639860095909,3.332204510175204,3.4657359027997265,3.4011973816621555,41.0,46.0,3.1654750481410856,1.6094379124341005
696.0,-60.0,5.560681631015528,0.0,0.0,0.0,3.1780538303479458,0.0,0.0,50.0,48.0,0.0,0.0
804.0,-92.0,4.532599493153256,2.5649493574615367,0.832909122935104,2.079441541679836,3.332204510175204,1.308332819650179,0.832909122935104,8.0,26.0,0.0,0.0
115.0,-402.0,7.099201743553092,4.960744524482791,5.049856007249537,5.280153395920365,3.4011973816621555,2.5877640352277083,4.553876891600541,60.0,60.0,2.9444389791664403,0.0
347.0,-167.0,5.476463551931511,3.367295829986474,2.660259537265861,4.411585436915426,3.258096538021482,1.547562508716013,1.9021075263969205,30.0,60.0,0.0,0.0
20.0,430.0,7.385851078125209,5.975589197949692,4.557029810660157,4.971201224850849,3.332204510175204,5.8971538676367405,3.737669618283368,138.0,46.0,0.5306282510621704,2.302585092994046
865.0,14.0,6.70808408385307,4.550714000192032,4.26689632742025,5.471009374366148,3.4011973816621555,3.391147045808654,3.864931397894296,60.0,28.0,3.1354942159291497,1.667706820558076
299.0,-46.0,6.97914527506881,5.483551344789026,5.749392985908253,5.8630628323034575,3.332204510175204,3.737669618283368,4.907494535176743,60.0,30.0,4.055257173514054,0.9932517730102834
92.0,-26.0,4.553876891600541,2.5877640352277083,3.295836866004329,2.827313621929028,3.332204510175204,1.3862943611198906,1.840549633397487,12.0,42.0,0.9932517730102834,0.0
170.0,37.0,6.883462586413092,0.0,0.0,0.0,3.4011973816621555,0.0,0.0,95.0,32.0,0.0,0.0
758.0,-83.0,5.062595033026967,3.822098297900159,2.9444389791664403,2.1162555148025524,3.258096538021482,2.3702437414678603,2.33214389523559,30.0,50.0,0.0,0.0
865.0,-3.0,1.3862943611198906,0.832909122935104,0.0,0.1823215567939546,3.4011973816621555,0.0,0.0,45.0,52.0,0.0,0.0
522.0,94.0,5.968707559985366,4.73356340075649,3.3568971227655755,4.175924549214524,3.4011973816621555,3.05870707271538,3.681351187693145,32.0,28.0,3.332204510175204,0.0
187.0,42.0,5.313205979041787,3.517497837358316,2.4849066497880004,4.182050142641207,3.1780538303479458,2.302585092994046,1.547562508716013,30.0,40.0,0.6931471805599453,0.0
549.0,50.0,6.100318952020064,5.049856007249537,3.332204510175204,4.974662633637438,3.4011973816621555,3.610917912644224,3.843744164674852,50.0,28.0,0.5306282510621704,0.0
696.0,-17.0,2.8903717578961645,2.19722457733622,0.0,2.066862759472976,3.1780538303479458,0.0,0.0,30.0,42.0,0.0,0.0
144.0,212.0,6.431331081933479,4.8283137373023015,4.378269585796169,4.920710586568268,3.1780538303479458,2.509599262378372,4.343805421853684,32.0,42.0,3.077312260546414,0.832909122935104
199.0,-73.0,6.084499413075172,4.801558999993482,3.885679030088544,4.92870191133357,3.1780538303479458,2.928523523860541,3.681351187693145,50.0,38.0,2.6878474937846906,0.832909122935104
347.0,16.0,6.212606095751519,3.737669618283368,4.280824129164719,5.369241704884735,3.4011973816621555,2.70805020110221,3.4242626545931514,45.0,52.0,1.3862943611198906,0.832909122935104
167.0,42.0,5.429345628954441,0.0,0.0,0.0,3.4011973816621555,0.0,0.0,35.0,28.0,0.0,0.0
362.0,104.0,5.003946305945459,3.030133700271324,3.218875824868201,3.3250360206965914,3.332204510175204,1.547562508716013,1.9459101490553128,70.0,58.0,1.547562508716013,0.0
78.0,-3.0,4.68213122712422,3.754198920234579,2.272125885509337,3.3775875160230218,3.1780538303479458,2.5877640352277083,2.4849066497880004,41.0,58.0,0.6931471805599453,0.0
